Pathway identifier,Pathway name,Entities found,Entities total,Entities ratio,Entities pValue,Entities FDR,Reactions found,Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-212436,"Generic Transcription Pathway",49,1588,0.10459066060725812,1.4243273613434582E-4,0.007264069542851637,218,884,0.06279301037079131,9606,Homo sapiens,"23229;2290;6595;5781;4297;6597;6497;7248;2891;2033;25942;6096;5718;4849;1457;26053;1499;4929;6601;79813;4204;2904;79718;2903;4306;55904;9739;4208;8861;5079;57492;1107;5728;1387;2475;9969;7249;8239;7528;6934;10765;58508","","R-HSA-8936584;R-HSA-8937097;R-HSA-8985227;R-HSA-8951951;R-HSA-8878220;R-HSA-8951428;R-HSA-9017988;R-HSA-8956568;R-HSA-8937113;R-HSA-9023132;R-HSA-8951966;R-HSA-8937118;R-HSA-8878237;R-HSA-8951442;R-HSA-8951443;R-HSA-8936599;R-HSA-8936616;R-HSA-6799431;R-HSA-8951977;R-HSA-6805061;R-HSA-8956586;R-HSA-9615536;R-HSA-8878243;R-HSA-6805059;R-HSA-8936621;R-HSA-9022625;R-HSA-8936608;R-HSA-870437;R-HSA-2186767;R-HSA-380979;R-HSA-9007283;R-HSA-2064932;R-HSA-8936628;R-HSA-9615571;R-HSA-870479;R-HSA-8864453;R-HSA-8956608;R-HSA-8865482;R-HSA-9615554;R-HSA-8865491;R-HSA-8864466;R-HSA-9022175;R-HSA-3239014;R-HSA-9009362;R-HSA-8953556;R-HSA-8865498;R-HSA-8938217;R-HSA-9022186;R-HSA-8865505;R-HSA-376419;R-HSA-9736959;R-HSA-9018594;R-HSA-8952058;R-HSA-9021183;R-HSA-8938228;R-HSA-3222093;R-HSA-6795290;R-HSA-8938231;R-HSA-2032794;R-HSA-8865280;R-HSA-9021953;R-HSA-9021952;R-HSA-5632732;R-HSA-9021954;R-HSA-8937989;R-HSA-1980047;R-HSA-2032781;R-HSA-382096;R-HSA-8936989;R-HSA-1989766;R-HSA-8936979;R-HSA-6805755;R-HSA-9625101;R-HSA-9622579;R-HSA-9006122;R-HSA-8936481;R-HSA-8936995;R-HSA-8937016;R-HSA-9620515;R-HSA-8864307;R-HSA-9023549;R-HSA-8937022;R-HSA-9625124;R-HSA-6798044;R-HSA-9023538;R-HSA-9622572;R-HSA-2032800;R-HSA-8953418;R-HSA-9733207;R-HSA-8937037;R-HSA-9618004;R-HSA-9017921;R-HSA-6797993;R-HSA-8952408;R-HSA-9020504;R-HSA-8937050;R-HSA-6798004;R-HSA-9622604;R-HSA-9023592;R-HSA-8953452;R-HSA-2031355;R-HSA-9020513;R-HSA-9017441;R-HSA-8952419;R-HSA-9017954;R-HSA-9017447;R-HSA-2106579;R-HSA-9733216;R-HSA-6805650;R-HSA-9017983;R-HSA-9618021;R-HSA-2106586;R-HSA-2106591;R-HSA-3215152;R-HSA-3790130;R-HSA-9022872;R-HSA-9021851;R-HSA-6811508;R-HSA-9006490;R-HSA-9022365;R-HSA-3215144;R-HSA-9006992;R-HSA-9022359;R-HSA-9021847;R-HSA-9022870;R-HSA-9006507;R-HSA-9005995;R-HSA-9005994;R-HSA-9006508;R-HSA-9615801;R-HSA-9005988;R-HSA-9006503;R-HSA-6811479;R-HSA-165179;R-HSA-8853956;R-HSA-9615829;R-HSA-9021888;R-HSA-8853965;R-HSA-8938951;R-HSA-9022941;R-HSA-9021919;R-HSA-9022942;R-HSA-8938965;R-HSA-9022935;R-HSA-9022934;R-HSA-6804229;R-HSA-8938987;R-HSA-8878050;R-HSA-9021935;R-HSA-9008110;R-HSA-9006050;R-HSA-8878056;R-HSA-8865256;R-HSA-350058;R-HSA-9006585;R-HSA-9021945;R-HSA-9022456;R-HSA-9021944;R-HSA-9021946;R-HSA-9021949;R-HSA-6804242;R-HSA-9021948;R-HSA-9006588;R-HSA-8865265;R-HSA-9021951;R-HSA-9021950;R-HSA-4396347;R-HSA-9022453;R-HSA-9617683;R-HSA-9022728;R-HSA-8938251;R-HSA-212352;R-HSA-212356;R-HSA-9022734;R-HSA-8939801;R-HSA-5628871;R-HSA-8937744;R-HSA-8952081;R-HSA-9736970;R-HSA-4411357;R-HSA-212380;R-HSA-9626928;R-HSA-4411367;R-HSA-9022764;R-HSA-173481;R-HSA-8952101;R-HSA-8937767;R-HSA-8986937;R-HSA-8986939;R-HSA-8935740;R-HSA-8986940;R-HSA-8986943;R-HSA-8935730;R-HSA-8935731;R-HSA-9022770;R-HSA-8935732;R-HSA-9617758;R-HSA-70609;R-HSA-9008475;R-HSA-198609;R-HSA-9626945;R-HSA-212432;R-HSA-2321904;R-HSA-2186741;R-HSA-9617735;R-HSA-8957265;R-HSA-2186747;R-HSA-9022315;R-HSA-9022314;R-HSA-8877922;R-HSA-9644900;R-HSA-6804383;R-HSA-9023345;R-HSA-380927;R-HSA-9023346;R-HSA-6804379;R-HSA-9023348;R-HSA-9023351"
R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",5,27,0.0017783046828689982,1.4839603677907487E-4,0.007271405802174669,5,5,3.5516408580764315E-4,9606,Homo sapiens,"1742;2891;2904;2903;2902","","R-HSA-432164;R-HSA-438037;R-HSA-432162;R-HSA-432172;R-HSA-9614185"
R-HSA-9005891,"Loss of function of MECP2 in Rett syndrome",4,16,0.0010538101824408878,2.2587494902204241E-4,0.009260872909903739,5,5,3.5516408580764315E-4,9606,Homo sapiens,"4204;79718;25942","","R-HSA-9005561;R-HSA-9022462;R-HSA-9005585;R-HSA-9022465;R-HSA-9023461"
R-HSA-9697154,"Disorders of Nervous System Development",4,16,0.0010538101824408878,2.2587494902204241E-4,0.009260872909903739,5,5,3.5516408580764315E-4,9606,Homo sapiens,"4204;79718;25942","","R-HSA-9005561;R-HSA-9022462;R-HSA-9005585;R-HSA-9022465;R-HSA-9023461"
R-HSA-9675151,"Disorders of Developmental Biology",4,16,0.0010538101824408878,2.2587494902204241E-4,0.009260872909903739,5,5,3.5516408580764315E-4,9606,Homo sapiens,"4204;79718;25942","","R-HSA-9005561;R-HSA-9022462;R-HSA-9005585;R-HSA-9022465;R-HSA-9023461"
R-HSA-9005895,"Pervasive developmental disorders",4,16,0.0010538101824408878,2.2587494902204241E-4,0.009260872909903739,5,5,3.5516408580764315E-4,9606,Homo sapiens,"4204;79718;25942","","R-HSA-9005561;R-HSA-9022462;R-HSA-9005585;R-HSA-9022465;R-HSA-9023461"
R-HSA-9620244,"Long-term potentiation",5,31,0.0020417572284792203,2.7928692645262654E-4,0.011171477058105062,3,7,4.972297201307004E-4,9606,Homo sapiens,"1742;2891;2904;2903;2902","","R-HSA-445367;R-HSA-9612085;R-HSA-9618750"
R-HSA-9609736,"Assembly and cell surface presentation of NMDA receptors",6,49,0.003227293683725219,3.0092700513817405E-4,0.011198972219208847,23,23,0.0016337547947151583,9606,Homo sapiens,"1742;8573;26960;2904;2903;2902","","R-HSA-9609746;R-HSA-9610802;R-HSA-9609747;R-HSA-9610195;R-HSA-9609744;R-HSA-9611030;R-HSA-9610327;R-HSA-9668218;R-HSA-9610270;R-HSA-9610750;R-HSA-9610879;R-HSA-9610653;R-HSA-9610627;R-HSA-9609728;R-HSA-9609738;R-HSA-9609739;R-HSA-9610408;R-HSA-9611368;R-HSA-9609737;R-HSA-9609742;R-HSA-9609743;R-HSA-9609740;R-HSA-9609741"
R-HSA-3134973,"LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production",3,7,4.610419548178884E-4,3.0267492484348235E-4,0.011198972219208847,4,5,3.5516408580764315E-4,9606,Homo sapiens,"1499;1387;2033","","R-HSA-3134904;R-HSA-3134901;R-HSA-3134883;R-HSA-3134914"
R-HSA-5684996,"MAPK1/MAPK3 signaling",16,329,0.021668971876440755,3.8051096437308196E-4,0.01369839471743095,45,82,0.0058246910072453474,9606,Homo sapiens,"7010;5781;8452;8831;3265;5718;673;1742;4763;1808;60;5536;2904;2902;5528","","R-HSA-5672980;R-HSA-5674132;R-HSA-5672978;R-HSA-5674130;R-HSA-5674140;R-HSA-5675417;R-HSA-9657603;R-HSA-5672966;R-HSA-5658438;R-HSA-5672965;R-HSA-9649735;R-HSA-9657606;R-HSA-5658435;R-HSA-5672960;R-HSA-9649733;R-HSA-5672961;R-HSA-5672972;R-HSA-5672973;R-HSA-9657608;R-HSA-9649736;R-HSA-9658445;R-HSA-9658253;R-HSA-9660557;R-HSA-5672969;R-HSA-5672950;R-HSA-109857;R-HSA-5672951;R-HSA-5658231;R-HSA-109858;R-HSA-9653108;R-HSA-5675198;R-HSA-5658430;R-HSA-9647994;R-HSA-5672957;R-HSA-9657599;R-HSA-9647999;R-HSA-5658424;R-HSA-5674022;R-HSA-5675431;R-HSA-5674018;R-HSA-9647978;R-HSA-9647977;R-HSA-9647982;R-HSA-5675433;R-HSA-9647980"
R-HSA-9022537,"Loss of MECP2 binding ability to the NCoR/SMRT complex",3,8,5.269050912204439E-4,4.4583649005303094E-4,0.015604277151856083,1,1,7.103281716152862E-5,9606,Homo sapiens,"4204;79718","","R-HSA-9005585"
R-HSA-73857,"RNA Polymerase II Transcription",50,1730,0.113943225976421,5.579099083643513E-4,0.018968936884387944,219,945,0.06712601221764455,9606,Homo sapiens,"23229;2290;6595;5781;4297;6597;6497;7248;2891;2033;65109;25942;6096;5718;4849;1457;26053;1499;4929;6601;79813;4204;2904;79718;2903;4306;55904;9739;4208;8861;5079;57492;1107;5728;1387;2475;9969;7249;8239;7528;6934;10765;58508","","R-HSA-8936584;R-HSA-8937097;R-HSA-8985227;R-HSA-8951951;R-HSA-8878220;R-HSA-8951428;R-HSA-9017988;R-HSA-8956568;R-HSA-8937113;R-HSA-9023132;R-HSA-8951966;R-HSA-8937118;R-HSA-8878237;R-HSA-8951442;R-HSA-8951443;R-HSA-8936599;R-HSA-8936616;R-HSA-6799431;R-HSA-8951977;R-HSA-6805061;R-HSA-8956586;R-HSA-9615536;R-HSA-8878243;R-HSA-6805059;R-HSA-8936621;R-HSA-9022625;R-HSA-8936608;R-HSA-870437;R-HSA-2186767;R-HSA-380979;R-HSA-9007283;R-HSA-2064932;R-HSA-8936628;R-HSA-9615571;R-HSA-870479;R-HSA-8864453;R-HSA-8956608;R-HSA-8865482;R-HSA-9615554;R-HSA-8865491;R-HSA-8864466;R-HSA-9022175;R-HSA-3239014;R-HSA-9009362;R-HSA-8953556;R-HSA-8865498;R-HSA-8938217;R-HSA-9022186;R-HSA-8865505;R-HSA-376419;R-HSA-9736959;R-HSA-9018594;R-HSA-8952058;R-HSA-9021183;R-HSA-8938228;R-HSA-3222093;R-HSA-6795290;R-HSA-8938231;R-HSA-2032794;R-HSA-8865280;R-HSA-9021953;R-HSA-9021952;R-HSA-5632732;R-HSA-9021954;R-HSA-8937989;R-HSA-1980047;R-HSA-2032781;R-HSA-382096;R-HSA-8936989;R-HSA-1989766;R-HSA-8936979;R-HSA-6805755;R-HSA-9625101;R-HSA-9622579;R-HSA-9006122;R-HSA-8936481;R-HSA-8936995;R-HSA-8937016;R-HSA-9620515;R-HSA-8864307;R-HSA-9023549;R-HSA-8937022;R-HSA-9625124;R-HSA-6798044;R-HSA-9023538;R-HSA-9622572;R-HSA-2032800;R-HSA-8953418;R-HSA-9733207;R-HSA-8937037;R-HSA-9618004;R-HSA-9017921;R-HSA-6797993;R-HSA-8952408;R-HSA-9020504;R-HSA-8937050;R-HSA-6798004;R-HSA-9622604;R-HSA-9023592;R-HSA-8953452;R-HSA-2031355;R-HSA-9020513;R-HSA-9017441;R-HSA-8952419;R-HSA-9017954;R-HSA-9017447;R-HSA-2106579;R-HSA-9733216;R-HSA-6805650;R-HSA-9017983;R-HSA-9618021;R-HSA-2106586;R-HSA-2106591;R-HSA-3215152;R-HSA-3790130;R-HSA-9022872;R-HSA-9021851;R-HSA-6811508;R-HSA-9006490;R-HSA-9022365;R-HSA-3215144;R-HSA-9006992;R-HSA-9022359;R-HSA-9021847;R-HSA-9022870;R-HSA-9006507;R-HSA-9005995;R-HSA-9005994;R-HSA-9006508;R-HSA-9615801;R-HSA-9005988;R-HSA-9006503;R-HSA-6811479;R-HSA-165179;R-HSA-8853956;R-HSA-9615829;R-HSA-9021888;R-HSA-8853965;R-HSA-8938951;R-HSA-9022941;R-HSA-9021919;R-HSA-9022942;R-HSA-8938965;R-HSA-9022935;R-HSA-9022934;R-HSA-6804229;R-HSA-8938987;R-HSA-8878050;R-HSA-9021935;R-HSA-9008110;R-HSA-9006050;R-HSA-8878056;R-HSA-8865256;R-HSA-350058;R-HSA-9006585;R-HSA-9021945;R-HSA-9022456;R-HSA-9021944;R-HSA-9021946;R-HSA-9021949;R-HSA-6804242;R-HSA-9021948;R-HSA-9006588;R-HSA-8865265;R-HSA-9021951;R-HSA-9021950;R-HSA-4396347;R-HSA-9022453;R-HSA-9617683;R-HSA-9022728;R-HSA-8938251;R-HSA-212352;R-HSA-212356;R-HSA-9022734;R-HSA-8939801;R-HSA-5628871;R-HSA-8937744;R-HSA-8952081;R-HSA-9736970;R-HSA-4411357;R-HSA-212380;R-HSA-9626928;R-HSA-4411367;R-HSA-9022764;R-HSA-173481;R-HSA-8952101;R-HSA-8937767;R-HSA-8986937;R-HSA-8986939;R-HSA-8935740;R-HSA-8986940;R-HSA-8986943;R-HSA-8935730;R-HSA-8935731;R-HSA-9022770;R-HSA-8935732;R-HSA-9617758;R-HSA-70609;R-HSA-9008475;R-HSA-198609;R-HSA-9626945;R-HSA-212432;R-HSA-2321904;R-HSA-2186741;R-HSA-9617735;R-HSA-8957265;R-HSA-2186747;R-HSA-9022315;R-HSA-9022314;R-HSA-8877922;R-HSA-72180;R-HSA-9644900;R-HSA-6804383;R-HSA-9023345;R-HSA-380927;R-HSA-9023346;R-HSA-6804379;R-HSA-9023348;R-HSA-9023351"
R-HSA-9022534,"Loss of MECP2 binding ability to 5hmC-DNA",2,2,1.3172627280511097E-4,6.336789881650207E-4,0.020911406609445682,1,1,7.103281716152862E-5,9606,Homo sapiens,"4204","","R-HSA-9022462"
R-HSA-74160,"Gene expression (Transcription)",53,1893,0.12467891721003754,7.777344385021534E-4,0.02428459272276262,233,1060,0.07529478619122035,9606,Homo sapiens,"23229;2290;6595;5781;4297;6597;6497;7248;2033;2891;65109;25942;6096;4849;5718;1457;26053;1499;4929;6601;79813;4204;2904;2903;79718;4306;9739;4208;55904;9631;8861;5079;57492;1107;5728;1788;1387;2475;7249;9969;8239;60;7528;6934;10765;58508","","R-HSA-8936584;R-HSA-8937097;R-HSA-8985227;R-HSA-8951951;R-HSA-73739;R-HSA-8878220;R-HSA-8951428;R-HSA-9017988;R-HSA-433672;R-HSA-8956568;R-HSA-8937113;R-HSA-9023132;R-HSA-8951966;R-HSA-8937118;R-HSA-8878237;R-HSA-8951442;R-HSA-8951443;R-HSA-8936599;R-HSA-8936616;R-HSA-6799431;R-HSA-8951977;R-HSA-6805061;R-HSA-8956586;R-HSA-9615536;R-HSA-8878243;R-HSA-6805059;R-HSA-8936621;R-HSA-9022625;R-HSA-8936608;R-HSA-870437;R-HSA-2186767;R-HSA-380979;R-HSA-9007283;R-HSA-2064932;R-HSA-8936628;R-HSA-9615571;R-HSA-870479;R-HSA-8864453;R-HSA-8956608;R-HSA-8865482;R-HSA-9615554;R-HSA-8865491;R-HSA-8864466;R-HSA-9022175;R-HSA-3239014;R-HSA-9009362;R-HSA-8953556;R-HSA-8865498;R-HSA-8938217;R-HSA-9022186;R-HSA-8865505;R-HSA-376419;R-HSA-9736959;R-HSA-9018594;R-HSA-8952058;R-HSA-9021183;R-HSA-8938228;R-HSA-3222093;R-HSA-6795290;R-HSA-8938231;R-HSA-2032794;R-HSA-8865280;R-HSA-9021953;R-HSA-9021952;R-HSA-5632732;R-HSA-9021954;R-HSA-8937989;R-HSA-1980047;R-HSA-2032781;R-HSA-382096;R-HSA-8936989;R-HSA-1989766;R-HSA-8936979;R-HSA-6805755;R-HSA-9625101;R-HSA-9622579;R-HSA-9006122;R-HSA-8936481;R-HSA-8936995;R-HSA-8937016;R-HSA-9620515;R-HSA-8864307;R-HSA-9023549;R-HSA-8937022;R-HSA-9625124;R-HSA-6798044;R-HSA-9023538;R-HSA-9622572;R-HSA-2032800;R-HSA-8953418;R-HSA-9733207;R-HSA-8937037;R-HSA-9618004;R-HSA-9017921;R-HSA-6797993;R-HSA-8952408;R-HSA-9020504;R-HSA-8937050;R-HSA-6798004;R-HSA-5334152;R-HSA-9622604;R-HSA-9023592;R-HSA-8953452;R-HSA-2031355;R-HSA-9020513;R-HSA-9017441;R-HSA-8952419;R-HSA-9017954;R-HSA-9017447;R-HSA-5334179;R-HSA-2106579;R-HSA-9733216;R-HSA-6805650;R-HSA-9017983;R-HSA-9618021;R-HSA-2106586;R-HSA-212222;R-HSA-2106591;R-HSA-3215152;R-HSA-3790130;R-HSA-9022872;R-HSA-9021851;R-HSA-6811508;R-HSA-9006490;R-HSA-9022365;R-HSA-3215144;R-HSA-9006992;R-HSA-9022359;R-HSA-9021847;R-HSA-9022870;R-HSA-5250930;R-HSA-9006507;R-HSA-9005995;R-HSA-9005994;R-HSA-9006508;R-HSA-5250938;R-HSA-9615801;R-HSA-9005988;R-HSA-212269;R-HSA-9006503;R-HSA-6811479;R-HSA-165179;R-HSA-8853956;R-HSA-9615829;R-HSA-9021888;R-HSA-8853965;R-HSA-427336;R-HSA-8938951;R-HSA-9022941;R-HSA-9021919;R-HSA-9022942;R-HSA-8938965;R-HSA-9022935;R-HSA-9022934;R-HSA-6804229;R-HSA-8938987;R-HSA-8878050;R-HSA-9021935;R-HSA-9008110;R-HSA-9006050;R-HSA-8878056;R-HSA-8865256;R-HSA-350058;R-HSA-9006585;R-HSA-9021945;R-HSA-9022456;R-HSA-9021944;R-HSA-9021946;R-HSA-9021949;R-HSA-6804242;R-HSA-9021948;R-HSA-9006588;R-HSA-8865265;R-HSA-9021951;R-HSA-9021950;R-HSA-4396347;R-HSA-9022453;R-HSA-9617683;R-HSA-9022728;R-HSA-8938251;R-HSA-212352;R-HSA-212356;R-HSA-9022734;R-HSA-427404;R-HSA-8939801;R-HSA-5628871;R-HSA-427409;R-HSA-8937744;R-HSA-8952081;R-HSA-9736970;R-HSA-4411357;R-HSA-212380;R-HSA-9626928;R-HSA-4411367;R-HSA-9022764;R-HSA-173481;R-HSA-8952101;R-HSA-5578744;R-HSA-5227490;R-HSA-8937767;R-HSA-8986937;R-HSA-8986939;R-HSA-8935740;R-HSA-8986940;R-HSA-8986943;R-HSA-8935730;R-HSA-8935731;R-HSA-9022770;R-HSA-8935732;R-HSA-9617758;R-HSA-70609;R-HSA-9008475;R-HSA-198609;R-HSA-5250947;R-HSA-9626945;R-HSA-212432;R-HSA-2321904;R-HSA-2186741;R-HSA-9617735;R-HSA-8957265;R-HSA-2186747;R-HSA-9022315;R-HSA-9022314;R-HSA-8877922;R-HSA-72180;R-HSA-9644900;R-HSA-6804383;R-HSA-9023345;R-HSA-380927;R-HSA-9023346;R-HSA-6804379;R-HSA-9023348;R-HSA-9023351"
R-HSA-9022692,"Regulation of MECP2 expression and activity",5,39,0.002568662319699664,7.833739587987942E-4,0.02428459272276262,11,14,9.944594402614007E-4,9606,Homo sapiens,"2290;4204;79718;25942","","R-HSA-8986937;R-HSA-9023592;R-HSA-8986939;R-HSA-9005995;R-HSA-9022314;R-HSA-9023132;R-HSA-9021183;R-HSA-9022625;R-HSA-9006992;R-HSA-9021888;R-HSA-9018594"
R-HSA-9022707,"MECP2 regulates transcription factors",3,10,6.586313640255549E-4,8.479443883211424E-4,0.024802037017377376,8,8,5.68262537292229E-4,9606,Homo sapiens,"4204;4208","","R-HSA-9021944;R-HSA-9021851;R-HSA-9021949;R-HSA-9021950;R-HSA-9017441;R-HSA-9021952;R-HSA-9017447;R-HSA-9021847"
R-HSA-8849932,"Synaptic adhesion-like molecules",4,23,0.0015148521372587763,8.740181648548839E-4,0.024802037017377376,4,8,5.68262537292229E-4,9606,Homo sapiens,"1742;2904;2903;2902","","R-HSA-8849878;R-HSA-8849891;R-HSA-8849906;R-HSA-8849881"
R-HSA-5673001,"RAF/MAP kinase cascade",15,322,0.02120792992162287,8.857870363349063E-4,0.024802037017377376,43,75,0.005327461287114647,9606,Homo sapiens,"7010;8452;8831;3265;5718;673;1742;4763;1808;60;5536;2904;2902;5528","","R-HSA-5672980;R-HSA-5674132;R-HSA-5672978;R-HSA-5674130;R-HSA-5674140;R-HSA-5675417;R-HSA-9657603;R-HSA-5672966;R-HSA-5658438;R-HSA-5672965;R-HSA-9649735;R-HSA-9657606;R-HSA-5658435;R-HSA-5672960;R-HSA-9649733;R-HSA-5672961;R-HSA-5672972;R-HSA-5672973;R-HSA-9657608;R-HSA-9649736;R-HSA-9658445;R-HSA-9658253;R-HSA-9660557;R-HSA-5672969;R-HSA-5672950;R-HSA-5672951;R-HSA-5658231;R-HSA-9653108;R-HSA-5675198;R-HSA-5658430;R-HSA-9647994;R-HSA-5672957;R-HSA-9657599;R-HSA-9647999;R-HSA-5658424;R-HSA-5674022;R-HSA-5675431;R-HSA-5674018;R-HSA-9647978;R-HSA-9647977;R-HSA-9647982;R-HSA-5675433;R-HSA-9647980"
R-HSA-166520,"Signaling by NTRKs",10,166,0.01093328064282421,0.0010050249932840316,0.027135674818668853,31,164,0.011649382014490695,9606,Homo sapiens,"3192;673;5781;1499;1175;3265;2033;2904;5528;4208","","R-HSA-171011;R-HSA-9026891;R-HSA-177479;R-HSA-9613460;R-HSA-9032067;R-HSA-198669;R-HSA-9032582;R-HSA-9032601;R-HSA-171026;R-HSA-177491;R-HSA-199959;R-HSA-170965;R-HSA-9613451;R-HSA-177501;R-HSA-9621042;R-HSA-9610163;R-HSA-9620723;R-HSA-5686071;R-HSA-9036970;R-HSA-9031981;R-HSA-9612980;R-HSA-170986;R-HSA-187688;R-HSA-169901;R-HSA-187698;R-HSA-9610154;R-HSA-9610152;R-HSA-199929;R-HSA-9610153;R-HSA-9610156;R-HSA-9620717"
R-HSA-9006934,"Signaling by Receptor Tyrosine Kinases",23,621,0.04090100770598696,0.0010160827190146549,0.02743423341339568,142,746,0.052990481602500354,9606,Homo sapiens,"3192;5781;23001;2562;1175;3265;2561;2033;2670;25942;673;1742;1499;2475;1808;60;2904;1859;10787;5528;4208","","R-HSA-1295634;R-HSA-171011;R-HSA-177923;R-HSA-177926;R-HSA-9613460;R-HSA-177924;R-HSA-5654608;R-HSA-1562641;R-HSA-5654622;R-HSA-9032067;R-HSA-5654620;R-HSA-5654618;R-HSA-177935;R-HSA-198669;R-HSA-9701531;R-HSA-9032582;R-HSA-9032601;R-HSA-177938;R-HSA-171026;R-HSA-5654596;R-HSA-5654597;R-HSA-5654594;R-HSA-199959;R-HSA-5654592;R-HSA-9613451;R-HSA-5654607;R-HSA-177944;R-HSA-177945;R-HSA-5654600;R-HSA-9701556;R-HSA-9610163;R-HSA-5654647;R-HSA-9701557;R-HSA-8851877;R-HSA-9036970;R-HSA-5654643;R-HSA-9612980;R-HSA-190245;R-HSA-5654641;R-HSA-5654655;R-HSA-187688;R-HSA-5218916;R-HSA-5654392;R-HSA-187698;R-HSA-5654631;R-HSA-190256;R-HSA-9610154;R-HSA-9701548;R-HSA-9701549;R-HSA-9610152;R-HSA-9610153;R-HSA-8851899;R-HSA-9610156;R-HSA-190268;R-HSA-5654633;R-HSA-1433428;R-HSA-177479;R-HSA-8865994;R-HSA-1306972;R-HSA-177491;R-HSA-5218845;R-HSA-191062;R-HSA-5656064;R-HSA-1250383;R-HSA-177501;R-HSA-5654582;R-HSA-9620723;R-HSA-5686071;R-HSA-5654578;R-HSA-5654591;R-HSA-1433471;R-HSA-5654586;R-HSA-5654587;R-HSA-5654584;R-HSA-5654560;R-HSA-5686318;R-HSA-5654575;R-HSA-5654573;R-HSA-1433454;R-HSA-5654571;R-HSA-5654569;R-HSA-9620717;R-HSA-109699;R-HSA-1433488;R-HSA-2029465;R-HSA-1250463;R-HSA-186778;R-HSA-5654734;R-HSA-5654730;R-HSA-5654729;R-HSA-9621042;R-HSA-9612593;R-HSA-5654514;R-HSA-9031981;R-HSA-8941613;R-HSA-169901;R-HSA-205234;R-HSA-8941628;R-HSA-205238;R-HSA-8941618;R-HSA-5218804;R-HSA-8941623;R-HSA-1433514;R-HSA-5654167;R-HSA-5654679;R-HSA-9026891;R-HSA-5654165;R-HSA-5654677;R-HSA-5654672;R-HSA-5654673;R-HSA-5654684;R-HSA-5654426;R-HSA-9612639;R-HSA-186834;R-HSA-1250498;R-HSA-5654663;R-HSA-5654149;R-HSA-5654402;R-HSA-5654658;R-HSA-170965;R-HSA-8874079;R-HSA-190427;R-HSA-1253321;R-HSA-5654413;R-HSA-5654669;R-HSA-5654667;R-HSA-190429;R-HSA-5654709;R-HSA-1295604;R-HSA-170986;R-HSA-1549564;R-HSA-5654714;R-HSA-109807;R-HSA-5654692;R-HSA-198640;R-HSA-5357477;R-HSA-5654690;R-HSA-8851827;R-HSA-109817;R-HSA-199929;R-HSA-183036;R-HSA-5654697"
R-HSA-442755,"Activation of NMDA receptors and postsynaptic events",8,113,0.00744253441348877,0.0011695346292952546,0.03040790036167662,34,71,0.005043330018468533,9606,Homo sapiens,"1742;8573;26960;3265;2891;2904;2903;2902","","R-HSA-9609746;R-HSA-9609747;R-HSA-9610195;R-HSA-9609744;R-HSA-9611030;R-HSA-9610327;R-HSA-9610270;R-HSA-442760;R-HSA-9610653;R-HSA-9610627;R-HSA-9609728;R-HSA-438037;R-HSA-9609738;R-HSA-9609739;R-HSA-9609737;R-HSA-9609742;R-HSA-9609743;R-HSA-9609740;R-HSA-9609741;R-HSA-9610802;R-HSA-432164;R-HSA-432162;R-HSA-9612085;R-HSA-9668218;R-HSA-442732;R-HSA-432172;R-HSA-9618750;R-HSA-9610750;R-HSA-9610879;R-HSA-445367;R-HSA-9610408;R-HSA-9611368;R-HSA-9614185;R-HSA-9617326"
R-HSA-1368082,"RORA activates gene expression",4,26,0.0017124415464664427,0.0013684298317891974,0.034210745794729935,4,4,2.841312686461145E-4,9606,Homo sapiens,"1387;8648;2033;79718","","R-HSA-1368081;R-HSA-5663264;R-HSA-1801587;R-HSA-5663293"
R-HSA-442982,"Ras activation upon Ca2+ influx through NMDA receptor",4,27,0.0017783046828689982,0.0015692717359196973,0.037662521662072734,2,2,1.4206563432305724E-4,9606,Homo sapiens,"1742;3265;2904;2902","","R-HSA-442732;R-HSA-442760"
R-HSA-9617324,"Negative regulation of NMDA receptor-mediated neuronal transmission",4,27,0.0017783046828689982,0.0015692717359196973,0.037662521662072734,1,4,2.841312686461145E-4,9606,Homo sapiens,"1742;2904;2903;2902","","R-HSA-9617326"
