Pathway identifier,Pathway name,Entities found,Entities total,Entities ratio,Entities pValue,Entities FDR,Reactions found,Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-RNO-5223345,"Miscellaneous transport and binding events",1,35,0.0033705701078582434,0.9841196858288546,0.9956931677484687,2,12,0.0015119062618117677,10116,Rattus norvegicus,"2041","","R-RNO-5226979;R-RNO-5226999"
R-RNO-162710,"Synthesis of glycosylphosphatidylinositol (GPI)",1,35,0.0033705701078582434,0.9841196858288546,0.9956931677484687,1,9,0.0011339296963588257,10116,Rattus norvegicus,"57705","","R-RNO-162730"
R-RNO-186763,"Downstream signal transduction",1,35,0.0033705701078582434,0.9841196858288546,0.9956931677484687,1,16,0.0020158750157490235,10116,Rattus norvegicus,"3772","","R-RNO-380782"
R-RNO-5218859,"Regulated Necrosis",3,66,0.006355932203389831,0.9841436682537393,0.9956931677484687,2,42,0.0052916719163411865,10116,Rattus norvegicus,"2891;2890;57705","","R-RNO-9687828;R-RNO-449058"
R-PFA-913709,"O-linked glycosylation of mucins",1,5,0.0034059945504087193,0.9847973968415802,0.9999999999992337,2,4,0.004645760743321719,5833,Plasmodium falciparum,"57705","","R-PFA-914005;R-PFA-914008"
R-PFA-446205,"Synthesis of GDP-mannose",1,5,0.0034059945504087193,0.9847973968415802,0.9999999999992337,1,2,0.0023228803716608595,5833,Plasmodium falciparum,"57634","","R-PFA-532549"
R-HSA-3371497,"HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand",2,76,0.005005598366594218,0.9848082228605489,0.9848082228605489,5,22,0.0015627219775536298,9606,Homo sapiens,"1778;4306","","R-HSA-5618080;R-HSA-5618099;R-HSA-5618093;R-HSA-9726509;R-HSA-9725855"
R-DME-2559580,"Oxidative Stress Induced Senescence",1,20,0.0034205575508807935,0.9850675503767621,0.9999994160845428,1,10,0.0021872265966754157,7227,Drosophila melanogaster,"26523","","R-DME-3225851"
R-HSA-983705,"Signaling by the B Cell Receptor (BCR)",8,189,0.012448132780082987,0.9850976393513537,0.9850976393513537,16,45,0.003196476772268788,9606,Homo sapiens,"5718;3708;5530;84433;8945;3265;5579;27071","","R-HSA-1168373;R-HSA-2025882;R-HSA-1168376;R-HSA-1168635;R-HSA-1168637;R-HSA-1168636;R-HSA-1168641;R-HSA-1168640;R-HSA-169683;R-HSA-1168643;R-HSA-169680;R-HSA-1168642;R-HSA-1168644;R-HSA-9606884;R-HSA-9606894;R-HSA-2025890"
R-SCE-964827,"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2",1,8,0.0034231921266581087,0.9851159086505766,0.9999999999970123,3,3,0.0020229265003371545,4932,Saccharomyces cerevisiae,"4208","","R-SCE-964737;R-SCE-964830;R-SCE-964825"
R-SCE-964739,"N-glycan trimming and elongation in the cis-Golgi",1,8,0.0034231921266581087,0.9851159086505766,0.9999999999970123,3,3,0.0020229265003371545,4932,Saccharomyces cerevisiae,"4208","","R-SCE-964737;R-SCE-964830;R-SCE-964825"
R-MMU-2022928,"HS-GAG biosynthesis",1,37,0.0034240236905422913,0.9851311396923742,0.9999911660411962,3,12,0.0014568410829185383,10090,Mus musculus,"57705","","R-MMU-744231;R-MMU-2022851;R-MMU-2022919"
R-HSA-196741,"Cobalamin (Cbl, vitamin B12) transport and metabolism",1,52,0.0034248830929328854,0.9851468642642323,0.9851468642642323,2,27,0.001917886063361273,9606,Homo sapiens,"4036","","R-HSA-9759202;R-HSA-9759209"
R-BTA-3301854,"Nuclear Pore Complex (NPC) Disassembly",1,36,0.0034416826003824093,0.985450931165823,0.9999751596809575,1,2,2.509410288582183E-4,9913,Bos taurus,"26960","","R-BTA-2990882"
R-BTA-5223345,"Miscellaneous transport and binding events",1,36,0.0034416826003824093,0.985450931165823,0.9999751596809575,1,12,0.00150564617314931,9913,Bos taurus,"56138","","R-BTA-8932851"
R-HSA-196854,"Metabolism of vitamins and cofactors",20,382,0.025159718105776198,0.9857284972909922,0.9857284972909922,25,205,0.014561727518113368,9606,Homo sapiens,"5096;6383;10082;5167;4035;9963;4036;5091;2262;2239;2547;27044;683;3949;952;1376;5743;4524;10243;10840;2901","","R-HSA-8938314;R-HSA-975629;R-HSA-947531;R-HSA-2404131;R-HSA-3065959;R-HSA-2993447;R-HSA-8870346;R-HSA-2423785;R-HSA-2399913;R-HSA-8938076;R-HSA-3323111;R-HSA-198870;R-HSA-6808496;R-HSA-196955;R-HSA-2424254;R-HSA-975633;R-HSA-200676;R-HSA-2993802;R-HSA-2309773;R-HSA-2429643;R-HSA-5694137;R-HSA-9759202;R-HSA-975608;R-HSA-9759209;R-HSA-2855252"
R-HSA-191273,"Cholesterol biosynthesis",2,77,0.005071461502996773,0.9858339550398466,0.9858339550398466,3,37,0.0026282142349765593,9606,Homo sapiens,"23345;1717","","R-HSA-196402;R-HSA-191366;R-HSA-6807055"
R-RNO-1489509,"DAG and IP3 signaling",1,36,0.0034668721109399076,0.9858952399696842,0.9956931677484687,5,10,0.0012599218848431397,10116,Rattus norvegicus,"2259;2258","","R-RNO-111966;R-RNO-111930;R-RNO-111915;R-RNO-111956;R-RNO-442749"
R-RNO-203615,"eNOS activation",1,36,0.0034668721109399076,0.9858952399696842,0.9956931677484687,9,19,0.0023938515812019657,10116,Rattus norvegicus,"2259;2258","","R-RNO-202137;R-RNO-202127;R-RNO-1497784;R-RNO-202111;R-RNO-1497796;R-RNO-202110;R-RNO-1497810;R-RNO-202129;R-RNO-202144"
R-RNO-193807,"Synthesis of bile acids and bile salts via 27-hydroxycholesterol",1,36,0.0034668721109399076,0.9858952399696842,0.9956931677484687,1,8,0.0010079375078745117,10116,Rattus norvegicus,"2483","","R-RNO-191972"
R-RNO-1592389,"Activation of Matrix Metalloproteinases",1,36,0.0034668721109399076,0.9858952399696842,0.9956931677484687,3,27,0.003401789089076477,10116,Rattus norvegicus,"2444","","R-RNO-1602458;R-RNO-1604722;R-RNO-1592371"
R-HSA-1236974,"ER-Phagosome pathway",7,173,0.0113943225976421,0.9860021933631624,0.9860021933631624,5,10,7.103281716152863E-4,9606,Homo sapiens,"5718;3106;3105;3135;23067;2243;2890","","R-HSA-8863895;R-HSA-8863973;R-HSA-1236935;R-HSA-1236965;R-HSA-1236971"
R-HSA-202733,"Cell surface interactions at the vascular wall",12,257,0.01692682605545676,0.9860813924144756,0.9860813924144756,21,65,0.004617133115499361,9606,Homo sapiens,"6383;7010;3690;9056;5781;7102;2444;900;83692;3265;5290;8140","","R-HSA-202723;R-HSA-210977;R-HSA-210881;R-HSA-210304;R-HSA-204871;R-HSA-8858435;R-HSA-204773;R-HSA-204779;R-HSA-204873;R-HSA-8870732;R-HSA-204813;R-HSA-204850;R-HSA-210294;R-HSA-204824;R-HSA-210872;R-HSA-204863;R-HSA-210974;R-HSA-204798;R-HSA-204861;R-HSA-375131;R-HSA-8867097"
R-HSA-76042,"RNA Polymerase II Transcription Initiation And Promoter Clearance",1,53,0.003490746229335441,0.9863038259755291,0.9863038259755291,9,11,7.813609887768149E-4,9606,Homo sapiens,"6878","","R-HSA-75873;R-HSA-75861;R-HSA-9613494;R-HSA-75864;R-HSA-75866;R-HSA-75850;R-HSA-9613497;R-HSA-75869;R-HSA-75949"
R-HSA-1236978,"Cross-presentation of soluble exogenous antigens (endosomes)",1,53,0.003490746229335441,0.9863038259755291,0.9863038259755291,1,6,4.2619690296917176E-4,9606,Homo sapiens,"5718","","R-HSA-1236970"
R-HSA-6783310,"Fanconi Anemia Pathway",1,53,0.003490746229335441,0.9863038259755291,0.9863038259755291,2,15,0.0010654922574229295,9606,Homo sapiens,"22909","","R-HSA-6785732;R-HSA-6785986"
R-CFA-2022928,"HS-GAG biosynthesis",1,34,0.0034914766892585746,0.9863161389719715,0.9999940307389951,3,11,0.0014775016789791806,9615,Canis familiaris,"57705","","R-CFA-2022851;R-CFA-744231;R-CFA-2022919"
R-SSC-2022854,"Keratan sulfate biosynthesis",1,35,0.003493013972055888,0.98634201605615,0.9999968814693373,2,9,0.001193792280143255,9823,Sus scrofa,"57705","","R-SSC-2025724;R-SSC-744231"
R-HSA-5619084,"ABC transporter disorders",3,99,0.006520450503852994,0.986461698327848,0.986461698327848,3,23,0.0016337547947151583,9606,Homo sapiens,"5718;773;778","","R-HSA-5678517;R-HSA-5683355;R-HSA-8866858"
R-MMU-5213460,"RIPK1-mediated regulated necrosis",1,38,0.0035165648713677586,0.9867323907837031,0.9999911660411962,1,23,0.0027922787422605317,10090,Mus musculus,"57705","","R-MMU-9687828"
R-DRE-2022928,"HS-GAG biosynthesis",1,36,0.003519405611496725,0.986778718398314,0.9999683120665054,3,12,0.0016260162601626016,7955,Danio rerio,"57705","","R-DRE-2022919;R-DRE-744231;R-DRE-2022851"
R-SPO-9634600,"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",1,8,0.0035211267605633804,0.9868067087278884,0.9999999999975917,2,2,0.0013486176668914363,4896,Schizosaccharomyces pombe,"57634","","R-SPO-71802;R-SPO-70262"
R-GGA-162710,"Synthesis of glycosylphosphatidylinositol (GPI)",1,31,0.003526734926052332,0.9868975018606617,0.9999912026000529,1,7,0.001026543481448893,9031,Gallus gallus,"57705","","R-GGA-162730"
R-BTA-4090294,"SUMOylation of intracellular receptors",1,37,0.003537284894837476,0.9870666116124266,0.9999751596809575,1,22,0.0027603513174404015,9913,Bos taurus,"26053","","R-BTA-4090390"
R-HSA-71406,"Pyruvate metabolism and Citric Acid (TCA) cycle",3,100,0.006586313640255549,0.987295359875076,0.987295359875076,3,36,0.0025571814178150304,9606,Homo sapiens,"5164;2739;2915","","R-HSA-5694071;R-HSA-203946;R-HSA-9011543"
R-HSA-72706,"GTP hydrolysis and joining of the 60S ribosomal subunit",4,120,0.007903576368306658,0.987363853474763,0.987363853474763,3,3,2.1309845148458588E-4,9606,Homo sapiens,"8666;6134;1981;1977","","R-HSA-72672;R-HSA-72619;R-HSA-72671"
R-HSA-606279,"Deposition of new CENPA-containing nucleosomes at the centromere",1,54,0.0035566093657379964,0.9873707356623326,0.9873707356623326,2,4,2.841312686461145E-4,9606,Homo sapiens,"8970","","R-HSA-606287;R-HSA-606289"
R-HSA-774815,"Nucleosome assembly",1,54,0.0035566093657379964,0.9873707356623326,0.9873707356623326,2,4,2.841312686461145E-4,9606,Homo sapiens,"8970","","R-HSA-606287;R-HSA-606289"
R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",1,54,0.0035566093657379964,0.9873707356623326,0.9873707356623326,1,3,2.1309845148458588E-4,9606,Homo sapiens,"8666","","R-HSA-72691"
R-HSA-69610,"p53-Independent DNA Damage Response",1,54,0.0035566093657379964,0.9873707356623326,0.9873707356623326,1,4,2.841312686461145E-4,9606,Homo sapiens,"5718","","R-HSA-69600"
R-HSA-69601,"Ubiquitin Mediated Degradation of Phosphorylated Cdc25A",1,54,0.0035566093657379964,0.9873707356623326,0.9873707356623326,1,4,2.841312686461145E-4,9606,Homo sapiens,"5718","","R-HSA-69600"
R-HSA-69613,"p53-Independent G1/S DNA damage checkpoint",1,54,0.0035566093657379964,0.9873707356623326,0.9873707356623326,1,4,2.841312686461145E-4,9606,Homo sapiens,"5718","","R-HSA-69600"
R-HSA-349425,"Autodegradation of the E3 ubiquitin ligase COP1",1,54,0.0035566093657379964,0.9873707356623326,0.9873707356623326,1,5,3.5516408580764315E-4,9606,Homo sapiens,"5718","","R-HSA-264458"
R-HSA-75815,"Ubiquitin-dependent degradation of Cyclin D",1,54,0.0035566093657379964,0.9873707356623326,0.9873707356623326,1,5,3.5516408580764315E-4,9606,Homo sapiens,"5718","","R-HSA-75825"
R-HSA-9660826,"Purinergic signaling in leishmaniasis infection",1,54,0.0035566093657379964,0.9873707356623326,0.9873707356623326,1,23,0.0016337547947151583,9606,Homo sapiens,"26523","","R-HSA-1250280"
R-HSA-9664424,"Cell recruitment (pro-inflammatory response)",1,54,0.0035566093657379964,0.9873707356623326,0.9873707356623326,1,23,0.0016337547947151583,9606,Homo sapiens,"26523","","R-HSA-1250280"
R-RNO-9646399,"Aggrephagy",1,37,0.003563174114021572,0.9874724156110326,0.9956931677484687,6,8,0.0010079375078745117,10116,Rattus norvegicus,"2332","","R-RNO-9641109;R-RNO-9646679;R-RNO-9641111;R-RNO-9641127;R-RNO-9646348;R-RNO-9646685"
R-RNO-399719,"Trafficking of AMPA receptors",1,37,0.003563174114021572,0.9874724156110326,0.9956931677484687,1,4,5.039687539372559E-4,10116,Rattus norvegicus,"2262","","R-RNO-416320"
R-RNO-3899300,"SUMOylation of transcription cofactors",1,37,0.003563174114021572,0.9874724156110326,0.9956931677484687,2,21,0.0026458359581705932,10116,Rattus norvegicus,"3192","","R-RNO-4086088;R-RNO-4086059"
R-RNO-6791312,"TP53 Regulates Transcription of Cell Cycle Genes",1,37,0.003563174114021572,0.9874724156110326,0.9956931677484687,1,14,0.0017638906387803957,10116,Rattus norvegicus,"3192","","R-RNO-6801675"
R-RNO-4086398,"Ca2+ pathway",2,54,0.005200308166409861,0.9876492531896177,0.9956931677484687,6,12,0.0015119062618117677,10116,Rattus norvegicus,"2259;2258;3382","","R-RNO-4332363;R-RNO-4551451;R-RNO-4332358;R-RNO-4551465;R-RNO-4332359;R-RNO-2730872"
R-RNO-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",2,54,0.005200308166409861,0.9876492531896177,0.9956931677484687,2,30,0.003779765654529419,10116,Rattus norvegicus,"2200;26523","","R-RNO-1250280;R-RNO-879201"
R-SSC-6811438,"Intra-Golgi traffic",1,36,0.003592814371257485,0.987921418324977,0.9999968814693373,1,7,9.285051067780873E-4,9823,Sus scrofa,"93594","","R-SSC-6811433"
R-HSA-975956,"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",3,101,0.006652176776658104,0.9880795707180204,0.9880795707180204,1,1,7.103281716152862E-5,9606,Homo sapiens,"6134;1981;26986","","R-HSA-927789"
R-HSA-6785807,"Interleukin-4 and Interleukin-13 signaling",9,211,0.013897121780939208,0.988205441963414,0.988205441963414,22,47,0.0033385424065918456,9606,Homo sapiens,"275;301;1630;2048;2047;1376;5743;4128;1717;2904","","R-HSA-6785895;R-HSA-6790022;R-HSA-6788582;R-HSA-6786050;R-HSA-6786114;R-HSA-6789615;R-HSA-6786095;R-HSA-6790029;R-HSA-6786092;R-HSA-6786124;R-HSA-6785898;R-HSA-6786058;R-HSA-6797271;R-HSA-6790038;R-HSA-6786070;R-HSA-6786101;R-HSA-6788628;R-HSA-6786096;R-HSA-6786110;R-HSA-6785821;R-HSA-6788571;R-HSA-6786072"
R-DRE-2022854,"Keratan sulfate biosynthesis",1,37,0.003617166878482745,0.9882782611464207,0.9999683120665054,2,9,0.0012195121951219512,7955,Danio rerio,"57705","","R-DRE-744231;R-DRE-2025724"
R-RNO-446652,"Interleukin-1 family signaling",4,83,0.007993066255778121,0.9883393929987638,0.9956931677484687,19,60,0.007559531309058838,10116,Rattus norvegicus,"2894;3772;2891;2890","","R-RNO-448703;R-RNO-446692;R-RNO-446894;R-RNO-446130;R-RNO-448603;R-RNO-445752;R-RNO-446868;R-RNO-446684;R-RNO-9009072;R-RNO-446634;R-RNO-446701;R-RNO-446648;R-RNO-446862;R-RNO-446694;R-RNO-449058;R-RNO-445753;R-RNO-448629;R-RNO-450133;R-RNO-507719"
R-HSA-8854050,"FBXL7 down-regulates AURKA during mitotic entry and in early mitosis",1,55,0.003622472502140552,0.9883545972473614,0.9883545972473614,2,6,4.2619690296917176E-4,9606,Homo sapiens,"5718","","R-HSA-8854071;R-HSA-8854044"
R-HSA-6811440,"Retrograde transport at the Trans-Golgi-Network",1,55,0.003622472502140552,0.9883545972473614,0.9883545972473614,3,20,0.0014206563432305726,9606,Homo sapiens,"339122","","R-HSA-6811431;R-HSA-8847537;R-HSA-8847534"
R-HSA-445989,"TAK1-dependent IKK and NF-kappa-B activation  ",1,55,0.003622472502140552,0.9883545972473614,0.9883545972473614,1,17,0.0012075578917459867,9606,Homo sapiens,"1762","","R-HSA-168184"
R-BTA-193648,"NRAGE signals death through JNK",2,55,0.005258126195028681,0.9883881761395904,0.9999751596809575,1,4,5.018820577164366E-4,9913,Bos taurus,"26122;26115","","R-BTA-205039"
R-XTR-2022928,"HS-GAG biosynthesis",1,31,0.0036470588235294117,0.9887019062050312,0.9999967060360031,3,10,0.0016246953696181965,8364,Xenopus tropicalis,"57705","","R-XTR-2022919;R-XTR-2022851;R-XTR-744231"
R-HSA-9664323,"FCGR3A-mediated IL10 synthesis",5,141,0.009286702232760324,0.9887196028693276,0.9887196028693276,6,20,0.0014206563432305726,9606,Homo sapiens,"111;3190;3708;5575;109","","R-HSA-169683;R-HSA-169680;R-HSA-111925;R-HSA-9664278;R-HSA-8951727;R-HSA-111930"
R-XTR-975576,"N-glycan antennae elongation in the medial/trans-Golgi",2,45,0.005294117647058823,0.9888261913663449,0.9999967060360031,5,13,0.0021121039805036554,8364,Xenopus tropicalis,"57705;4208","","R-XTR-975926;R-XTR-975903;R-XTR-975814;R-XTR-975916;R-XTR-975829"
R-RNO-1296065,"Inwardly rectifying K+ channels",1,38,0.0036594761171032356,0.9888733610759463,0.9956931677484687,1,6,7.559531309058839E-4,10116,Rattus norvegicus,"3786","","R-RNO-1296024"
R-RNO-5213460,"RIPK1-mediated regulated necrosis",1,38,0.0036594761171032356,0.9888733610759463,0.9956931677484687,1,23,0.0028978203351392212,10116,Rattus norvegicus,"57705","","R-RNO-9687828"
R-RNO-111465,"Apoptotic cleavage of cellular proteins",1,38,0.0036594761171032356,0.9888733610759463,0.9956931677484687,1,38,0.004787703162403931,10116,Rattus norvegicus,"2041","","R-RNO-201608"
R-HSA-180585,"Vif-mediated degradation of APOBEC3G",1,56,0.0036883356385431073,0.9892618703233063,0.9892618703233063,1,4,2.841312686461145E-4,9606,Homo sapiens,"5718","","R-HSA-180603"
R-HSA-8963899,"Plasma lipoprotein remodeling",1,56,0.0036883356385431073,0.9892618703233063,0.9892618703233063,1,31,0.0022020173320073874,9606,Homo sapiens,"23211","","R-HSA-9737780"
R-HSA-9748784,"Drug ADME",10,230,0.015148521372587763,0.9892941158869182,0.9892941158869182,14,104,0.007387412984798977,9606,Homo sapiens,"132;781;2944;100;3290;782;783;28234;5444;2332","","R-HSA-9754964;R-HSA-9756150;R-HSA-9756177;R-HSA-9757010;R-HSA-9750546;R-HSA-9754974;R-HSA-9750617;R-HSA-9753284;R-HSA-9748996;R-HSA-9750656;R-HSA-9753280;R-HSA-9753283;R-HSA-9756136;R-HSA-9757706"
R-HSA-5663084,"Diseases of carbohydrate metabolism",2,81,0.005334914048606995,0.989303207389303,0.989303207389303,2,44,0.0031254439551072597,9606,Homo sapiens,"57634;2632","","R-HSA-3878762;R-HSA-5659998"
R-SSC-2022928,"HS-GAG biosynthesis",1,37,0.003692614770459082,0.9893183108098226,0.9999968814693373,3,12,0.0015917230401910067,9823,Sus scrofa,"57705","","R-SSC-2022851;R-SSC-2022919;R-SSC-744231"
R-DRE-163125,"Post-translational modification: synthesis of GPI-anchored proteins",1,38,0.0037149281454687652,0.989607850212033,0.9999683120665054,1,9,0.0012195121951219512,7955,Danio rerio,"57705","","R-DRE-162730"
R-CEL-975576,"N-glycan antennae elongation in the medial/trans-Golgi",2,30,0.005377307761247535,0.9897778353837181,0.9999992892880236,3,7,0.001893939393939394,6239,Caenorhabditis elegans,"57705;4208","","R-CEL-975829;R-CEL-975814;R-CEL-975916"
R-BTA-432040,"Vasopressin regulates renal water homeostasis via Aquaporins",1,39,0.00372848948374761,0.9897799776538663,0.9999751596809575,1,11,0.0013801756587202008,9913,Bos taurus,"26047","","R-BTA-432067"
R-BTA-5213460,"RIPK1-mediated regulated necrosis",1,39,0.00372848948374761,0.9897799776538663,0.9999751596809575,1,23,0.0028858218318695106,9913,Bos taurus,"57705","","R-BTA-9687828"
R-RNO-1222556,"ROS and RNS production in phagocytes",2,56,0.00539291217257319,0.9899473095541201,0.9956931677484687,1,10,0.0012599218848431397,10116,Rattus norvegicus,"3185;3184","","R-RNO-418436"
R-RNO-9006927,"Signaling by Non-Receptor Tyrosine Kinases",2,56,0.00539291217257319,0.9899473095541201,0.9956931677484687,4,45,0.005669648481794129,10116,Rattus norvegicus,"3772;2561","","R-RNO-8847995;R-RNO-8848087;R-RNO-8848005;R-RNO-8848124"
R-RNO-8848021,"Signaling by PTK6",2,56,0.00539291217257319,0.9899473095541201,0.9956931677484687,4,45,0.005669648481794129,10116,Rattus norvegicus,"3772;2561","","R-RNO-8847995;R-RNO-8848087;R-RNO-8848005;R-RNO-8848124"
R-HSA-532668,"N-glycan trimming in the ER and Calnexin/Calreticulin cycle",1,57,0.003754198774945663,0.9900985124251451,0.9900985124251451,5,18,0.0012785907089075152,9606,Homo sapiens,"4208","","R-HSA-901036;R-HSA-901039;R-HSA-6782685;R-HSA-901024;R-HSA-901074"
R-HSA-4641257,"Degradation of AXIN",1,57,0.003754198774945663,0.9900985124251451,0.9900985124251451,2,8,5.68262537292229E-4,9606,Homo sapiens,"5718","","R-HSA-3640874;R-HSA-4641256"
R-GGA-2022928,"HS-GAG biosynthesis",1,33,0.0037542662116040954,0.9900993347748246,0.9999912026000529,3,12,0.0017597888253409592,9031,Gallus gallus,"57705","","R-GGA-2022919;R-GGA-744231;R-GGA-2022851"
R-GGA-3000480,"Scavenging by Class A Receptors",1,33,0.0037542662116040954,0.9900993347748246,0.9999912026000529,1,4,5.86596275113653E-4,9031,Gallus gallus,"4208","","R-GGA-2203480"
R-RNO-111996,"Ca-dependent events",1,39,0.0037557781201848998,0.9901177536895526,0.9956931677484687,5,12,0.0015119062618117677,10116,Rattus norvegicus,"2259;2258","","R-RNO-111966;R-RNO-111930;R-RNO-111915;R-RNO-111956;R-RNO-442749"
R-RNO-202131,"Metabolism of nitric oxide: NOS3 activation and regulation",1,39,0.0037557781201848998,0.9901177536895526,0.9956931677484687,9,24,0.0030238125236235354,10116,Rattus norvegicus,"2259;2258","","R-RNO-202137;R-RNO-202127;R-RNO-1497784;R-RNO-202111;R-RNO-1497796;R-RNO-202110;R-RNO-1497810;R-RNO-202129;R-RNO-202144"
R-RNO-110331,"Cleavage of the damaged purine",1,39,0.0037557781201848998,0.9901177536895526,0.9956931677484687,3,8,0.0010079375078745117,10116,Rattus norvegicus,"3106","","R-RNO-110250;R-RNO-110248;R-RNO-110251"
R-RNO-73927,"Depurination",1,39,0.0037557781201848998,0.9901177536895526,0.9956931677484687,3,10,0.0012599218848431397,10116,Rattus norvegicus,"3106","","R-RNO-110250;R-RNO-110248;R-RNO-110251"
R-RNO-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",1,39,0.0037557781201848998,0.9901177536895526,0.9956931677484687,1,9,0.0011339296963588257,10116,Rattus norvegicus,"2262","","R-RNO-416320"
R-HSA-168928,"DDX58/IFIH1-mediated induction of interferon-alpha/beta",3,104,0.006849766185865771,0.990162615341889,0.990162615341889,35,53,0.003764739309561017,9606,Homo sapiens,"1387;2033;84282","","R-HSA-1028815;R-HSA-9604499;R-HSA-1028812;R-HSA-168909;R-HSA-990528;R-HSA-933532;R-HSA-933530;R-HSA-936475;R-HSA-918232;R-HSA-933528;R-HSA-933526;R-HSA-918230;R-HSA-933527;R-HSA-1028820;R-HSA-918229;R-HSA-933525;R-HSA-1028819;R-HSA-918227;R-HSA-933523;R-HSA-1028817;R-HSA-918224;R-HSA-918225;R-HSA-168934;R-HSA-9705137;R-HSA-933538;R-HSA-933539;R-HSA-9705145;R-HSA-933536;R-HSA-933537;R-HSA-990526;R-HSA-937343;R-HSA-936381;R-HSA-936378;R-HSA-9705320;R-HSA-9705323"
R-DME-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",1,22,0.003762613305968873,0.9902005973882737,0.9999994160845428,1,3,6.561679790026247E-4,7227,Drosophila melanogaster,"26523","","R-DME-1250280"
R-CEL-727802,"Transport of nucleotide sugars",1,21,0.0037641154328732747,0.9902187102304969,0.9999992892880236,4,11,0.002976190476190476,6239,Caenorhabditis elegans,"57705","","R-CEL-174368;R-CEL-742354;R-CEL-741450;R-CEL-744231"
R-CEL-9614085,"FOXO-mediated transcription",1,21,0.0037641154328732747,0.9902187102304969,0.9999992892880236,1,10,0.0027056277056277055,6239,Caenorhabditis elegans,"26523","","R-CEL-9620515"
