Pathway identifier,Pathway name,Entities found,Entities total,Entities ratio,Entities pValue,Entities FDR,Reactions found,Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-418990,"Adherens junctions interactions",7,35,0.002305209774089442,0.0039884716955655986,0.17549275460488634,5,16,0.001136525074584458,9606,Homo sapiens,"1008;1007;1006;23705;1012;253559;1009","","R-HSA-420595;R-HSA-420592;R-HSA-420586;R-HSA-419002;R-HSA-419001"
R-HSA-9659379,"Sensory processing of sound",12,87,0.005730092867022327,0.004304163935706984,0.1850790492354003,8,13,9.234266230998721E-4,9606,Homo sapiens,"563;783;10518;776;6711;65217;6616;491;3778;6804;4627;1009","","R-HSA-9663363;R-HSA-9662114;R-HSA-9659554;R-HSA-9667809;R-HSA-9667761;R-HSA-9662096;R-HSA-9659380;R-HSA-9659515"
R-HSA-163685,"Integration of energy metabolism",17,147,0.009681881051175657,0.00461723560978089,0.18930666000101648,34,66,0.00468816593266089,9606,Homo sapiens,"3790;5575;1131;270;5519;2778;111;57634;783;3708;776;5578;109;11069;6616;6804","","R-HSA-381644;R-HSA-400015;R-HSA-265166;R-HSA-400012;R-HSA-9728664;R-HSA-381704;R-HSA-381707;R-HSA-381706;R-HSA-169683;R-HSA-169680;R-HSA-825631;R-HSA-381713;R-HSA-265682;R-HSA-164056;R-HSA-381727;R-HSA-164377;R-HSA-381607;R-HSA-163617;R-HSA-163750;R-HSA-163751;R-HSA-400097;R-HSA-400046;R-HSA-265645;R-HSA-381612;R-HSA-163688;R-HSA-163625;R-HSA-163689;R-HSA-399978;R-HSA-381608;R-HSA-111925;R-HSA-422320;R-HSA-163764;R-HSA-163769;R-HSA-399995"
R-HSA-390651,"Dopamine receptors",3,6,3.9517881841533294E-4,0.004891382335651562,0.19565529342606247,4,4,2.841312686461145E-4,9606,Homo sapiens,"1814;1813;1812","","R-HSA-9654054;R-HSA-390835;R-HSA-9656244;R-HSA-390846"
R-HSA-8936459,"RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function",11,78,0.005137324639399328,0.005217060477205826,0.2034653586110272,21,33,0.002344082966330445,9606,Homo sapiens,"8970;8850;7057;23309;5929;192669;23067;23112;26523;192670;57690","","R-HSA-8936584;R-HSA-8936616;R-HSA-8937097;R-HSA-8937037;R-HSA-8936621;R-HSA-8936608;R-HSA-8936481;R-HSA-8936995;R-HSA-8937016;R-HSA-8937113;R-HSA-8937050;R-HSA-8935740;R-HSA-8936989;R-HSA-8937118;R-HSA-8937022;R-HSA-8935730;R-HSA-8936979;R-HSA-8935731;R-HSA-8936628;R-HSA-8935732;R-HSA-8936599"
R-HSA-399719,"Trafficking of AMPA receptors",7,37,0.002436936046894553,0.005356442246325588,0.20354480536037234,4,4,2.841312686461145E-4,9606,Homo sapiens,"7102;5578;5579;2890;1739;815;23426","","R-HSA-416320;R-HSA-421007;R-HSA-416639;R-HSA-416985"
R-HSA-350054,"Notch-HLH transcription pathway",6,28,0.0018441678192715537,0.0054050914753643875,0.20539347606384672,2,2,1.4206563432305724E-4,9606,Homo sapiens,"8850;6907;2620;2861;9611;9759","","R-HSA-212356;R-HSA-350058"
R-HSA-388844,"Receptor-type tyrosine-protein phosphatases",5,20,0.0013172627280511099,0.005776743765237069,0.21373951931377155,4,6,4.2619690296917176E-4,9606,Homo sapiens,"4916;11141;8500;26050;26280","","R-HSA-6797810;R-HSA-6798257;R-HSA-6797803;R-HSA-388824"
R-HSA-8943723,"Regulation of PTEN mRNA translation",6,29,0.0019100309556741091,0.006370989129715676,0.22369542509079188,24,24,0.001704787611876687,9606,Homo sapiens,"192669;23112;26523;27161;192670;57690","","R-HSA-8944650;R-HSA-8944522;R-HSA-2318752;R-HSA-8948651;R-HSA-8944684;R-HSA-8948524;R-HSA-8948621;R-HSA-8945709;R-HSA-8948623;R-HSA-8948641;R-HSA-8944706;R-HSA-8944483;R-HSA-8948612;R-HSA-8948582;R-HSA-8948583;R-HSA-8944632;R-HSA-8948536;R-HSA-8948569;R-HSA-8944569;R-HSA-8944538;R-HSA-8948602;R-HSA-8944497;R-HSA-8948594;R-HSA-8944599"
R-HSA-2565942,"Regulation of PLK1 Activity at G2/M Transition",12,92,0.006059408549035105,0.0065786200712603105,0.22369542509079188,6,12,8.523938059383435E-4,9606,Homo sapiens,"9662;1454;7531;8945;23332;10142;22981;5108;2171;80184;8481;95681","","R-HSA-3000319;R-HSA-3000335;R-HSA-2574845;R-HSA-3000310;R-HSA-3000339;R-HSA-2574840"
R-HSA-4839726,"Chromatin organization",25,258,0.016992689191859315,0.00669697407943548,0.22369542509079188,37,85,0.006037789458729933,9606,Homo sapiens,"8970;8850;7468;23067;26610;8295;23081;6907;55689;2048;83852;7994;9611;55250;221656;5927;57634;5929;23030;2894;196528;9869;7403;2739;53615","","R-HSA-4754187;R-HSA-5159245;R-HSA-5244692;R-HSA-3321975;R-HSA-3782655;R-HSA-3301237;R-HSA-3697008;R-HSA-3662335;R-HSA-1183128;R-HSA-4754181;R-HSA-3777129;R-HSA-3301345;R-HSA-3782637;R-HSA-5661123;R-HSA-5661120;R-HSA-5661121;R-HSA-5579023;R-HSA-5638157;R-HSA-5649802;R-HSA-5159250;R-HSA-3769447;R-HSA-5649800;R-HSA-3247569;R-HSA-5637686;R-HSA-3318486;R-HSA-5205799;R-HSA-3215448;R-HSA-5205861;R-HSA-5661116;R-HSA-5638333;R-HSA-3215391;R-HSA-3214912;R-HSA-9679787;R-HSA-3318415;R-HSA-4827383;R-HSA-4724279;R-HSA-4827382"
R-HSA-3247509,"Chromatin modifying enzymes",25,258,0.016992689191859315,0.00669697407943548,0.22369542509079188,37,85,0.006037789458729933,9606,Homo sapiens,"8970;8850;7468;23067;26610;8295;23081;6907;55689;2048;83852;7994;9611;55250;221656;5927;57634;5929;23030;2894;196528;9869;7403;2739;53615","","R-HSA-4754187;R-HSA-5159245;R-HSA-5244692;R-HSA-3321975;R-HSA-3782655;R-HSA-3301237;R-HSA-3697008;R-HSA-3662335;R-HSA-1183128;R-HSA-4754181;R-HSA-3777129;R-HSA-3301345;R-HSA-3782637;R-HSA-5661123;R-HSA-5661120;R-HSA-5661121;R-HSA-5579023;R-HSA-5638157;R-HSA-5649802;R-HSA-5159250;R-HSA-3769447;R-HSA-5649800;R-HSA-3247569;R-HSA-5637686;R-HSA-3318486;R-HSA-5205799;R-HSA-3215448;R-HSA-5205861;R-HSA-5661116;R-HSA-5638333;R-HSA-3215391;R-HSA-3214912;R-HSA-9679787;R-HSA-3318415;R-HSA-4827383;R-HSA-4724279;R-HSA-4827382"
R-HSA-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",7,39,0.002568662319699664,0.0070491243902960354,0.22369542509079188,9,9,6.392953544537576E-4,9606,Homo sapiens,"7102;5578;5579;2890;1739;815;23426","","R-HSA-420980;R-HSA-416320;R-HSA-399712;R-HSA-420977;R-HSA-421007;R-HSA-416639;R-HSA-399711;R-HSA-420975;R-HSA-416985"
R-HSA-1226099,"Signaling by FGFR in disease",11,82,0.00540077718500955,0.007436581346954352,0.22369542509079188,55,99,0.007032248898991334,9606,Homo sapiens,"7750;1523;1809;2260","","R-HSA-2029983;R-HSA-2023455;R-HSA-2023451;R-HSA-5655263;R-HSA-5654748;R-HSA-1839112;R-HSA-5655233;R-HSA-5655245;R-HSA-2067713;R-HSA-5655240;R-HSA-5655241;R-HSA-1839039;R-HSA-1839031;R-HSA-5655290;R-HSA-5655268;R-HSA-5655269;R-HSA-5655266;R-HSA-2029992;R-HSA-5655278;R-HSA-2023462;R-HSA-2029988;R-HSA-2023460;R-HSA-2029989;R-HSA-2029984;R-HSA-2023456;R-HSA-8853319;R-HSA-1839065;R-HSA-8853313;R-HSA-5654544;R-HSA-5654545;R-HSA-5655326;R-HSA-8853325;R-HSA-5655323;R-HSA-2033490;R-HSA-8853322;R-HSA-5655320;R-HSA-8853320;R-HSA-2033488;R-HSA-2033486;R-HSA-5655301;R-HSA-2033479;R-HSA-2033474;R-HSA-2033472;R-HSA-1839100;R-HSA-1839098;R-HSA-1839094;R-HSA-1982066;R-HSA-1839091;R-HSA-2077424;R-HSA-1982065;R-HSA-1839080;R-HSA-5655343;R-HSA-8851710;R-HSA-1839078;R-HSA-5655339"
R-HSA-447038,"NrCAM interactions",3,7,4.610419548178884E-4,0.007455133677861658,0.22369542509079188,4,4,2.841312686461145E-4,9606,Homo sapiens,"4897;1739;8828","","R-HSA-447030;R-HSA-376134;R-HSA-549060;R-HSA-445067"
R-HSA-181430,"Norepinephrine Neurotransmitter Release Cycle",6,30,0.0019758940920766646,0.007456514169693063,0.22369542509079188,4,6,4.2619690296917176E-4,9606,Homo sapiens,"9256;1012;8500;4128;6616;6804","","R-HSA-374899;R-HSA-374909;R-HSA-372542;R-HSA-374922"
R-HSA-264876,"Insulin processing",6,30,0.0019758940920766646,0.007456514169693063,0.22369542509079188,4,16,0.001136525074584458,9606,Homo sapiens,"10640;4644;54536;3800;6804;11336","","R-HSA-9023171;R-HSA-265160;R-HSA-9023173;R-HSA-265177"
R-HSA-1296071,"Potassium Channels",13,107,0.0070473555950734375,0.008406086114431499,0.2458845193273368,7,20,0.0014206563432305726,9606,Homo sapiens,"3790;9568;3772;563;552;553;547;3751;438;3785;3752;10089;3766;3778;3746","","R-HSA-1013020;R-HSA-1296037;R-HSA-1013013;R-HSA-1013012;R-HSA-1299304;R-HSA-1296127;R-HSA-1296045"
R-HSA-422356,"Regulation of insulin secretion",13,108,0.007113218731475993,0.00902963743157914,0.2458845193273368,22,38,0.002699247052138088,9606,Homo sapiens,"2778;111;783;3790;3708;776;5575;5578;1131;11069;6616;6804","","R-HSA-381607;R-HSA-400097;R-HSA-400046;R-HSA-265645;R-HSA-381612;R-HSA-381644;R-HSA-400015;R-HSA-265166;R-HSA-400012;R-HSA-9728664;R-HSA-399978;R-HSA-381704;R-HSA-381608;R-HSA-381707;R-HSA-381706;R-HSA-169683;R-HSA-169680;R-HSA-381713;R-HSA-422320;R-HSA-265682;R-HSA-381727;R-HSA-399995"
R-HSA-380320,"Recruitment of NuMA to mitotic centrosomes",12,97,0.006388724231047882,0.00971062753231855,0.2458845193273368,2,2,1.4206563432305724E-4,9606,Homo sapiens,"114791;9662;1454;7531;23332;10142;22981;5108;2171;80184;8481;95681","","R-HSA-380316;R-HSA-380508"
R-HSA-8934593,"Regulation of RUNX1 Expression and Activity",6,32,0.0021076203648817756,0.010017614113279394,0.2458845193273368,11,19,0.001349623526069044,9606,Homo sapiens,"192669;23112;26523;27161;192670;57690","","R-HSA-8938440;R-HSA-8935864;R-HSA-8935785;R-HSA-8939129;R-HSA-8935930;R-HSA-8936058;R-HSA-8938507;R-HSA-8937134;R-HSA-8936068;R-HSA-8935766;R-HSA-8938487"
R-HSA-210500,"Glutamate Neurotransmitter Release Cycle",6,32,0.0021076203648817756,0.010017614113279394,0.2458845193273368,4,8,5.68262537292229E-4,9606,Homo sapiens,"9256;1007;8500;6616;6505;6804","","R-HSA-210404;R-HSA-210426;R-HSA-210430;R-HSA-210444"
R-HSA-9013406,"RHOQ GTPase cycle",9,63,0.004149377593360996,0.010103260381319257,0.2458845193273368,3,5,3.5516408580764315E-4,9606,Homo sapiens,"6453;9578;9743;4983;128239;2131;394;57580;5062","","R-HSA-9018745;R-HSA-9018747;R-HSA-9018746"
R-HSA-416993,"Trafficking of GluR2-containing AMPA receptors",5,23,0.0015148521372587763,0.010154274832008259,0.2458845193273368,3,3,2.1309845148458588E-4,9606,Homo sapiens,"7102;5578;5579;2890;23426","","R-HSA-421007;R-HSA-416639;R-HSA-416985"
R-HSA-164378,"PKA activation in glucagon signalling",5,23,0.0015148521372587763,0.010154274832008259,0.2458845193273368,2,2,1.4206563432305724E-4,9606,Homo sapiens,"111;2778;5575;109","","R-HSA-111925;R-HSA-164377"
R-HSA-5663202,"Diseases of signal transduction by growth factor receptors and second messengers",41,498,0.032799841928472635,0.010303943503770618,0.2458845193273368,209,478,0.03395368660321069,9606,Homo sapiens,"8850;5245;28514;23189;5519;27044;57448;6907;2620;2048;2861;9759;815;51107;1813;2109;4627;22866;7750;3690;5595;4089;1809;9611;2243;2100;2260;57534;1523;6711;10142;1804;1803;55914","","R-HSA-2023455;R-HSA-2023451;R-HSA-9674398;R-HSA-9674397;R-HSA-5339713;R-HSA-1839112;R-HSA-9674427;R-HSA-9674430;R-HSA-9724090;R-HSA-9665697;R-HSA-9665696;R-HSA-9665703;R-HSA-9665702;R-HSA-2023462;R-HSA-2023460;R-HSA-9674408;R-HSA-9674414;R-HSA-2023456;R-HSA-9665708;R-HSA-2769000;R-HSA-9665232;R-HSA-2769007;R-HSA-5654544;R-HSA-5654545;R-HSA-2768993;R-HSA-2768999;R-HSA-2769008;R-HSA-2769015;R-HSA-9649393;R-HSA-2737728;R-HSA-1982066;R-HSA-9665278;R-HSA-1982065;R-HSA-8851710;R-HSA-9703440;R-HSA-9703441;R-HSA-9703442;R-HSA-5655263;R-HSA-5654748;R-HSA-9703430;R-HSA-5655233;R-HSA-9703437;R-HSA-4839635;R-HSA-9703438;R-HSA-5655245;R-HSA-4839634;R-HSA-9703439;R-HSA-9703432;R-HSA-9703433;R-HSA-5655240;R-HSA-9703434;R-HSA-5655241;R-HSA-4839638;R-HSA-9703435;R-HSA-2691211;R-HSA-9664567;R-HSA-9652277;R-HSA-2691214;R-HSA-5655290;R-HSA-1227964;R-HSA-5655268;R-HSA-9673761;R-HSA-9673760;R-HSA-5655269;R-HSA-2691226;R-HSA-5655266;R-HSA-4827388;R-HSA-5655278;R-HSA-2691219;R-HSA-9652264;R-HSA-9664588;R-HSA-2077424;R-HSA-9665121;R-HSA-9656211;R-HSA-9656209;R-HSA-9656215;R-HSA-9656214;R-HSA-9656212;R-HSA-9725342;R-HSA-4839746;R-HSA-2666278;R-HSA-9665412;R-HSA-2067713;R-HSA-2900748;R-HSA-2900747;R-HSA-2730752;R-HSA-3315483;R-HSA-4396393;R-HSA-2900743;R-HSA-4396392;R-HSA-2400009;R-HSA-2900765;R-HSA-4396402;R-HSA-4396401;R-HSA-2900756;R-HSA-9725357;R-HSA-2243938;R-HSA-6803234;R-HSA-6803233;R-HSA-5655326;R-HSA-9672159;R-HSA-9672158;R-HSA-5655323;R-HSA-2033490;R-HSA-5655320;R-HSA-2033488;R-HSA-2033486;R-HSA-5655301;R-HSA-9652165;R-HSA-2033479;R-HSA-2033474;R-HSA-2033472;R-HSA-9672178;R-HSA-9672177;R-HSA-9672176;R-HSA-9672163;R-HSA-9672162;R-HSA-9672164;R-HSA-6803230;R-HSA-9672170;R-HSA-5655343;R-HSA-9672168;R-HSA-6803227;R-HSA-9672175;R-HSA-9672174;R-HSA-5655339;R-HSA-9672173;R-HSA-9672172;R-HSA-4839734;R-HSA-6802919;R-HSA-6802918;R-HSA-2029983;R-HSA-9670418;R-HSA-9670417;R-HSA-6802916;R-HSA-9670416;R-HSA-6802915;R-HSA-6802914;R-HSA-2220964;R-HSA-2220967;R-HSA-6802912;R-HSA-2220966;R-HSA-6802927;R-HSA-6802926;R-HSA-9670426;R-HSA-6802925;R-HSA-2220971;R-HSA-6802924;R-HSA-9665304;R-HSA-9665311;R-HSA-6802922;R-HSA-6802921;R-HSA-6802935;R-HSA-6802934;R-HSA-2220976;R-HSA-6802933;R-HSA-2220979;R-HSA-6802932;R-HSA-9665280;R-HSA-2220978;R-HSA-2220981;R-HSA-3311014;R-HSA-9665286;R-HSA-9665284;R-HSA-2220982;R-HSA-6802943;R-HSA-2220985;R-HSA-6802942;R-HSA-6802941;R-HSA-2220988;R-HSA-9670413;R-HSA-6802937;R-HSA-9670412;R-HSA-1839039;R-HSA-1248694;R-HSA-4791278;R-HSA-1839031;R-HSA-9665315;R-HSA-2220944;R-HSA-2029992;R-HSA-9700131;R-HSA-6802911;R-HSA-6802910;R-HSA-2029988;R-HSA-2029989;R-HSA-6802908;R-HSA-2220957;R-HSA-2029984;R-HSA-8853319;R-HSA-9700181;R-HSA-1839065;R-HSA-8853313;R-HSA-9700179;R-HSA-8853325;R-HSA-8853322;R-HSA-8853320;R-HSA-1839100;R-HSA-1839098;R-HSA-2660815;R-HSA-1839094;R-HSA-9665405;R-HSA-1839091;R-HSA-1839080;R-HSA-2660816;R-HSA-1839078;R-HSA-2660819;R-HSA-9665389;R-HSA-2660822;R-HSA-9665388"
R-HSA-195399,"VEGF binds to VEGFR leading to receptor dimerization",3,8,5.269050912204439E-4,0.010682372740619672,0.2458845193273368,3,3,2.1309845148458588E-4,9606,Homo sapiens,"1814;1813;1812","","R-HSA-194310;R-HSA-194311;R-HSA-194308"
R-HSA-5576894,"Phase 1 - inactivation of fast Na+ channels",3,8,5.269050912204439E-4,0.010682372740619672,0.2458845193273368,1,1,7.103281716152862E-5,9606,Homo sapiens,"552;553;3751;3752","","R-HSA-5577234"
R-HSA-194313,"VEGF ligand-receptor interactions",3,8,5.269050912204439E-4,0.010682372740619672,0.2458845193273368,3,4,2.841312686461145E-4,9606,Homo sapiens,"1814;1813;1812","","R-HSA-194310;R-HSA-194311;R-HSA-194308"
R-HSA-389397,"Orexin and neuropeptides FF and QRFP bind to their respective receptors",3,8,5.269050912204439E-4,0.010682372740619672,0.2458845193273368,3,4,2.841312686461145E-4,9606,Homo sapiens,"321;322;301","","R-HSA-389491;R-HSA-389487;R-HSA-389481"
R-HSA-1489509,"DAG and IP3 signaling",8,53,0.003490746229335441,0.010993210254280683,0.2458845193273368,17,28,0.0019889188805228015,9606,Homo sapiens,"111;3708;5575;5137;5578;109;814;815","","R-HSA-442725;R-HSA-111970;R-HSA-9619127;R-HSA-9619125;R-HSA-8951727;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-169683;R-HSA-169680;R-HSA-111955;R-HSA-111925;R-HSA-111956;R-HSA-111930;R-HSA-112282;R-HSA-9617583;R-HSA-111966"
R-HSA-5620912,"Anchoring of the basal body to the plasma membrane",12,99,0.006520450503852994,0.011246379582204868,0.2458845193273368,8,9,6.392953544537576E-4,9606,Homo sapiens,"9662;1454;7531;2100;23332;10142;22981;5108;2171;80184;8481;95681","","R-HSA-5626228;R-HSA-5626227;R-HSA-5626220;R-HSA-5626223;R-HSA-5626681;R-HSA-5617816;R-HSA-5626699;R-HSA-5638009"
R-HSA-445095,"Interaction between L1 and Ankyrins",6,33,0.0021734835012843312,0.011508406968843032,0.2458845193273368,2,4,2.841312686461145E-4,9606,Homo sapiens,"585;6335;6711;3785;4897;6329","","R-HSA-392751;R-HSA-373739"
R-HSA-111933,"Calmodulin induced events",7,43,0.002832114865309886,0.01157866947805275,0.2458845193273368,15,23,0.0016337547947151583,9606,Homo sapiens,"111;5575;5137;5578;109;814;815","","R-HSA-442725;R-HSA-111970;R-HSA-9619127;R-HSA-9619125;R-HSA-8951727;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-111955;R-HSA-111925;R-HSA-111956;R-HSA-111930;R-HSA-112282;R-HSA-9617583;R-HSA-111966"
R-HSA-111997,"CaM pathway",7,43,0.002832114865309886,0.01157866947805275,0.2458845193273368,15,24,0.001704787611876687,9606,Homo sapiens,"111;5575;5137;5578;109;814;815","","R-HSA-442725;R-HSA-111970;R-HSA-9619127;R-HSA-9619125;R-HSA-8951727;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-111955;R-HSA-111925;R-HSA-111956;R-HSA-111930;R-HSA-112282;R-HSA-9617583;R-HSA-111966"
R-HSA-8851708,"Signaling by FGFR2 IIIa TM",5,24,0.0015807152736613318,0.012012170552464507,0.2458845193273368,2,2,1.4206563432305724E-4,9606,Homo sapiens,"1809","","R-HSA-8851710;R-HSA-8853320"
R-HSA-881907,"Gastrin-CREB signalling pathway via PKC and MAPK",5,24,0.0015807152736613318,0.012012170552464507,0.2458845193273368,5,9,6.392953544537576E-4,9606,Homo sapiens,"6197;6196;5595;1630;5578","","R-HSA-2179413;R-HSA-199895;R-HSA-198746;R-HSA-400015;R-HSA-2179402"
R-HSA-8986944,"Transcriptional Regulation by MECP2",12,100,0.006586313640255549,0.012081204589800554,0.2458845193273368,11,77,0.0054695269214377045,9606,Homo sapiens,"6907;192669;9611;28514;23112;26523;814;815;27161;192670;54715;57690","","R-HSA-9615570;R-HSA-9615554;R-HSA-8986937;R-HSA-9615571;R-HSA-8986939;R-HSA-9021183;R-HSA-9021182;R-HSA-9006992;R-HSA-9021952;R-HSA-9023351;R-HSA-9615501"
R-HSA-5619099,"Defective AVP does not bind AVPR1A,B and causes neurohypophyseal diabetes insipidus (NDI)",2,3,1.9758940920766647E-4,0.012580055826979297,0.2458845193273368,1,1,7.103281716152862E-5,9606,Homo sapiens,"552;553","","R-HSA-5621425"
R-HSA-419037,"NCAM1 interactions",7,44,0.0028979780017124417,0.012980084672092995,0.2458845193273368,4,10,7.103281716152863E-4,9606,Homo sapiens,"783;8128;776;8912;8913;8911;1746","","R-HSA-422454;R-HSA-525833;R-HSA-375149;R-HSA-375144"
R-HSA-9029569,"NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux",9,66,0.0043469670025686625,0.013301683340805281,0.2458845193273368,12,40,0.0028413126864611452,9606,Homo sapiens,"6907;9611;192669;23112;26523;27161;192670;221656;57690","","R-HSA-9024361;R-HSA-9618486;R-HSA-9024334;R-HSA-9618405;R-HSA-9038545;R-HSA-9618392;R-HSA-9024386;R-HSA-9657791;R-HSA-9618479;R-HSA-9605052;R-HSA-9624925;R-HSA-9024326"
R-HSA-445144,"Signal transduction by L1",5,25,0.0016465784100638872,0.014088120005919857,0.2458845193273368,3,11,7.813609887768149E-4,9606,Homo sapiens,"26470;3690;5595;2444;2260","","R-HSA-109860;R-HSA-437230;R-HSA-374686"
R-HSA-199920,"CREB phosphorylation",3,9,5.927682276229994E-4,0.014602096916848994,0.2458845193273368,3,4,2.841312686461145E-4,9606,Homo sapiens,"6197;6196;1523","","R-HSA-199895;R-HSA-199910;R-HSA-199935"
R-HSA-2644603,"Signaling by NOTCH1 in Cancer",9,68,0.004478693275373773,0.01581560613525068,0.2458845193273368,39,39,0.0027702798692996163,9606,Homo sapiens,"57534;8850;6907;2620;2861;9611;9759;28514;51107","","R-HSA-2769000;R-HSA-2769007;R-HSA-2220964;R-HSA-2220967;R-HSA-2220966;R-HSA-2220971;R-HSA-2768993;R-HSA-2768999;R-HSA-2666278;R-HSA-2220976;R-HSA-2220979;R-HSA-2220978;R-HSA-2220981;R-HSA-2220982;R-HSA-2220985;R-HSA-2769008;R-HSA-2220988;R-HSA-2769015;R-HSA-2900748;R-HSA-2691211;R-HSA-2900747;R-HSA-2691214;R-HSA-2660815;R-HSA-2730752;R-HSA-2737728;R-HSA-4396393;R-HSA-2900743;R-HSA-4396392;R-HSA-2900765;R-HSA-2220944;R-HSA-4396402;R-HSA-4396401;R-HSA-2691226;R-HSA-2900756;R-HSA-2660816;R-HSA-2691219;R-HSA-2660819;R-HSA-2220957;R-HSA-2660822"
R-HSA-2894862,"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants",9,68,0.004478693275373773,0.01581560613525068,0.2458845193273368,21,21,0.0014916891603921011,9606,Homo sapiens,"57534;8850;6907;2620;2861;9611;9759;28514;51107","","R-HSA-2900748;R-HSA-2220964;R-HSA-2220967;R-HSA-2900747;R-HSA-2220966;R-HSA-2220971;R-HSA-4396393;R-HSA-2900743;R-HSA-4396392;R-HSA-2220976;R-HSA-2900765;R-HSA-4396402;R-HSA-4396401;R-HSA-2220979;R-HSA-2220981;R-HSA-2220982;R-HSA-2900756;R-HSA-2220985;R-HSA-2220957;R-HSA-2220988;R-HSA-2769015"
R-HSA-2644606,"Constitutive Signaling by NOTCH1 PEST Domain Mutants",9,68,0.004478693275373773,0.01581560613525068,0.2458845193273368,21,21,0.0014916891603921011,9606,Homo sapiens,"57534;8850;6907;2620;2861;9611;9759;28514;51107","","R-HSA-2769000;R-HSA-2769007;R-HSA-2220964;R-HSA-2220967;R-HSA-2220966;R-HSA-2220971;R-HSA-4396393;R-HSA-2768993;R-HSA-4396392;R-HSA-2768999;R-HSA-2220944;R-HSA-4396402;R-HSA-4396401;R-HSA-2220979;R-HSA-2220981;R-HSA-2220982;R-HSA-2220985;R-HSA-2769008;R-HSA-2220957;R-HSA-2220988;R-HSA-2769015"
R-HSA-2894858,"Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer",9,68,0.004478693275373773,0.01581560613525068,0.2458845193273368,21,21,0.0014916891603921011,9606,Homo sapiens,"57534;8850;6907;2620;2861;9611;9759;28514;51107","","R-HSA-2900748;R-HSA-2220964;R-HSA-2220967;R-HSA-2900747;R-HSA-2220966;R-HSA-2220971;R-HSA-4396393;R-HSA-2900743;R-HSA-4396392;R-HSA-2220976;R-HSA-2900765;R-HSA-4396402;R-HSA-4396401;R-HSA-2220979;R-HSA-2220981;R-HSA-2220982;R-HSA-2900756;R-HSA-2220985;R-HSA-2220957;R-HSA-2220988;R-HSA-2769015"
R-HSA-2644602,"Signaling by NOTCH1 PEST Domain Mutants in Cancer",9,68,0.004478693275373773,0.01581560613525068,0.2458845193273368,21,21,0.0014916891603921011,9606,Homo sapiens,"57534;8850;6907;2620;2861;9611;9759;28514;51107","","R-HSA-2769000;R-HSA-2769007;R-HSA-2220964;R-HSA-2220967;R-HSA-2220966;R-HSA-2220971;R-HSA-4396393;R-HSA-2768993;R-HSA-4396392;R-HSA-2768999;R-HSA-2220944;R-HSA-4396402;R-HSA-4396401;R-HSA-2220979;R-HSA-2220981;R-HSA-2220982;R-HSA-2220985;R-HSA-2769008;R-HSA-2220957;R-HSA-2220988;R-HSA-2769015"
R-HSA-198753,"ERK/MAPK targets",5,26,0.0017124415464664427,0.01639230128848912,0.2458845193273368,6,7,4.972297201307004E-4,9606,Homo sapiens,"5519;6197;6196;1523;5595","","R-HSA-199959;R-HSA-203797;R-HSA-198756;R-HSA-198731;R-HSA-198746;R-HSA-198669"
